Date,Region_Name,Area_Code,Average_Price,Monthly_Change,Annual_Change,Average_Price_SA,Year
1972-04-01,Yorkshire and The Humber,E12000003,3551,6.9,18.6,,1972
1972-04-01,London,E12000007,8433,11.8,38.1,,1972
1972-04-01,South West,E12000009,5627,12.8,35.6,,1972
1972-04-01,United Kingdom,K02000001,5201,9.4,28.7,,1972
1972-05-01,Northern Ireland,N92000001,4282,1.4,5.4,,1972
1972-05-01,England,E92000001,5119,10.2,29.6,,1972
1972-05-01,Wales,W92000004,3959,3.8,17.8,,1972
1972-05-01,Scotland,S92000003,4114,10.2,22.7,,1972
1972-05-01,Yorkshire and The Humber,E12000003,3551,6.9,18.6,,1972
1972-05-01,East Midlands,E12000004,4136,8.8,22.0,,1972
1972-05-01,London,E12000007,8433,11.8,38.1,,1972
1972-05-01,South West,E12000009,5627,12.8,35.6,,1972
1972-05-01,United Kingdom,K02000001,5201,9.4,28.7,,1972
1972-06-01,Northern Ireland,N92000001,4282,1.4,5.4,,1972
1972-06-01,Wales,W92000004,3959,3.8,17.8,,1972
1972-06-01,Scotland,S92000003,4114,10.2,22.7,,1972
1972-06-01,England,E92000001,5119,10.2,29.6,,1972
1972-06-01,South West,E12000009,5627,12.8,35.6,,1972
1972-06-01,Yorkshire and The Humber,E12000003,3551,6.9,18.6,,1972
1972-06-01,London,E12000007,8433,11.8,38.1,,1972
1972-06-01,East Midlands,E12000004,4136,8.8,22.0,,1972
1972-06-01,United Kingdom,K02000001,5201,9.4,28.7,,1972
1972-07-01,Scotland,S92000003,4363,6.0,17.3,,1972
1972-07-01,Wales,W92000004,4412,11.4,25.3,,1972
1972-07-01,Northern Ireland,N92000001,4979,16.3,17.4,,1972
1972-07-01,England,E92000001,5905,15.4,41.7,,1972
1972-07-01,East Midlands,E12000004,4738,14.6,34.1,,1972
1972-07-01,London,E12000007,9569,13.5,50.0,,1972
1972-07-01,Yorkshire and The Humber,E12000003,3879,9.2,22.5,,1972
1972-07-01,South West,E12000009,6674,18.6,51.2,,1972
1972-07-01,United Kingdom,K02000001,5986,15.1,39.7,,1972
1972-08-01,Wales,W92000004,4412,11.4,25.3,,1972
1972-08-01,Northern Ireland,N92000001,4979,16.3,17.4,,1972
1972-08-01,England,E92000001,5905,15.4,41.7,,1972
1972-08-01,Scotland,S92000003,4363,6.0,17.3,,1972
1972-08-01,South West,E12000009,6674,18.6,51.2,,1972
1972-08-01,London,E12000007,9569,13.5,50.0,,1972
1972-08-01,Yorkshire and The Humber,E12000003,3879,9.2,22.5,,1972
1972-08-01,East Midlands,E12000004,4738,14.6,34.1,,1972
1972-08-01,United Kingdom,K02000001,5986,15.1,39.7,,1972
1972-09-01,Scotland,S92000003,4363,6.0,17.3,,1972
1972-09-01,England,E92000001,5905,15.4,41.7,,1972
1972-09-01,Wales,W92000004,4412,11.4,25.3,,1972
1972-09-01,Northern Ireland,N92000001,4979,16.3,17.4,,1972
1972-09-01,East Midlands,E12000004,4738,14.6,34.1,,1972
1972-09-01,Yorkshire and The Humber,E12000003,3879,9.2,22.5,,1972
1972-09-01,South West,E12000009,6674,18.6,51.2,,1972
1972-09-01,London,E12000007,9569,13.5,50.0,,1972
1972-09-01,United Kingdom,K02000001,5986,15.1,39.7,,1972
1972-10-01,Scotland,S92000003,4392,0.7,23.5,,1972
1972-10-01,Wales,W92000004,4953,12.3,41.2,,1972
1972-10-01,Northern Ireland,N92000001,4481,-10.0,14.8,,1972
1972-10-01,England,E92000001,6563,11.1,49.6,,1972
1972-10-01,South West,E12000009,7372,10.5,58.1,,1972
1972-10-01,London,E12000007,10758,12.4,59.2,,1972
1972-10-01,East Midlands,E12000004,5182,9.4,41.6,,1972
1972-10-01,Yorkshire and The Humber,E12000003,4307,11.0,33.0,,1972
1972-10-01,United Kingdom,K02000001,6417,7.2,43.5,,1972
1972-11-01,England,E92000001,6563,11.1,49.6,,1972
1972-11-01,Northern Ireland,N92000001,4481,-10.0,14.8,,1972
1972-11-01,Scotland,S92000003,4392,0.7,23.5,,1972
1972-11-01,Wales,W92000004,4953,12.3,41.2,,1972
1972-11-01,Yorkshire and The Humber,E12000003,4307,11.0,33.0,,1972
1972-11-01,South West,E12000009,7372,10.5,58.1,,1972
1972-11-01,East Midlands,E12000004,5182,9.4,41.6,,1972
1972-11-01,London,E12000007,10758,12.4,59.2,,1972
1972-11-01,United Kingdom,K02000001,6417,7.2,43.5,,1972
1972-12-01,England,E92000001,6563,11.1,49.6,,1972
1972-12-01,Scotland,S92000003,4392,0.7,23.5,,1972
1972-12-01,Northern Ireland,N92000001,4481,-10.0,14.8,,1972
1972-12-01,Wales,W92000004,4953,12.3,41.2,,1972
1972-12-01,Yorkshire and The Humber,E12000003,4307,11.0,33.0,,1972
1972-12-01,East Midlands,E12000004,5182,9.4,41.6,,1972
1972-12-01,London,E12000007,10758,12.4,59.2,,1972
1972-12-01,South West,E12000009,7372,10.5,58.1,,1972
1972-12-01,United Kingdom,K02000001,6417,7.2,43.5,,1972
1973-01-01,England,E92000001,7075,7.8,52.4,,1973
1973-01-01,Scotland,S92000003,5066,15.3,35.7,,1973
1973-01-01,Wales,W92000004,5347,8.0,40.2,,1973
1973-01-01,Northern Ireland,N92000001,4640,3.6,9.9,,1973
1973-01-01,South West,E12000009,8132,10.3,63.0,,1973
1973-01-01,East Midlands,E12000004,5974,15.3,57.1,,1973
1973-01-01,Yorkshire and The Humber,E12000003,4663,8.3,40.3,,1973
1973-01-01,London,E12000007,11271,4.8,49.5,,1973
1973-01-01,United Kingdom,K02000001,7146,11.4,50.4,,1973
1973-02-01,Scotland,S92000003,5066,15.3,35.7,,1973
1973-02-01,Wales,W92000004,5347,8.0,40.2,,1973
1973-02-01,Northern Ireland,N92000001,4640,3.6,9.9,,1973
1973-02-01,England,E92000001,7075,7.8,52.4,,1973
1973-02-01,East Midlands,E12000004,5974,15.3,57.1,,1973
1973-02-01,South West,E12000009,8132,10.3,63.0,,1973
1973-02-01,London,E12000007,11271,4.8,49.5,,1973
1973-02-01,Yorkshire and The Humber,E12000003,4663,8.3,40.3,,1973
1973-02-01,United Kingdom,K02000001,7146,11.4,50.4,,1973
1973-03-01,Wales,W92000004,5347,8.0,40.2,,1973
1973-03-01,England,E92000001,7075,7.8,52.4,,1973
1973-03-01,Northern Ireland,N92000001,4640,3.6,9.9,,1973
1973-03-01,Scotland,S92000003,5066,15.3,35.7,,1973
1973-03-01,South West,E12000009,8132,10.3,63.0,,1973
1973-03-01,London,E12000007,11271,4.8,49.5,,1973
1973-03-01,Yorkshire and The Humber,E12000003,4663,8.3,40.3,,1973
1973-03-01,East Midlands,E12000004,5974,15.3,57.1,,1973
1973-03-01,United Kingdom,K02000001,7146,11.4,50.4,,1973
1973-04-01,Wales,W92000004,5625,5.2,42.1,,1973
1973-04-01,Scotland,S92000003,5256,3.8,27.8,,1973
1973-04-01,England,E92000001,7423,4.9,45.0,,1973
1973-04-01,Northern Ireland,N92000001,4839,4.3,13.0,,1973
1973-04-01,East Midlands,E12000004,6355,6.4,53.6,,1973
1973-04-01,Yorkshire and The Humber,E12000003,5234,12.2,47.4,,1973
1973-04-01,London,E12000007,11434,1.4,35.6,,1973
1973-04-01,South West,E12000009,8461,4.0,50.4,,1973
1973-04-01,United Kingdom,K02000001,7502,5.0,44.2,,1973
1973-05-01,Scotland,S92000003,5256,3.8,27.8,,1973
1973-05-01,Northern Ireland,N92000001,4839,4.3,13.0,,1973
1973-05-01,England,E92000001,7423,4.9,45.0,,1973
1973-05-01,Wales,W92000004,5625,5.2,42.1,,1973
1973-05-01,East Midlands,E12000004,6355,6.4,53.6,,1973
1973-05-01,Yorkshire and The Humber,E12000003,5234,12.2,47.4,,1973
1973-05-01,London,E12000007,11434,1.4,35.6,,1973
1973-05-01,South West,E12000009,8461,4.0,50.4,,1973
1973-05-01,United Kingdom,K02000001,7502,5.0,44.2,,1973
1973-06-01,Wales,W92000004,5625,5.2,42.1,,1973
1973-06-01,England,E92000001,7423,4.9,45.0,,1973
1973-06-01,Scotland,S92000003,5256,3.8,27.8,,1973
1973-06-01,Northern Ireland,N92000001,4839,4.3,13.0,,1973
1973-06-01,East Midlands,E12000004,6355,6.4,53.6,,1973
1973-06-01,London,E12000007,11434,1.4,35.6,,1973
1973-06-01,Yorkshire and The Humber,E12000003,5234,12.2,47.4,,1973
1973-06-01,South West,E12000009,8461,4.0,50.4,,1973
1973-06-01,United Kingdom,K02000001,7502,5.0,44.2,,1973
1973-07-01,Scotland,S92000003,6120,16.4,40.3,,1973
1973-07-01,England,E92000001,7898,6.4,33.7,,1973
1973-07-01,Wales,W92000004,6268,11.4,42.1,,1973
1973-07-01,Northern Ireland,N92000001,5118,5.8,2.8,,1973
1973-07-01,Yorkshire and The Humber,E12000003,5747,9.8,48.2,,1973
1973-07-01,London,E12000007,12001,5.0,25.4,,1973
1973-07-01,East Midlands,E12000004,6909,8.7,45.8,,1973
1973-07-01,South West,E12000009,9118,7.8,36.6,,1973
1973-07-01,United Kingdom,K02000001,8007,6.7,33.8,,1973
1973-08-01,England,E92000001,7898,6.4,33.7,,1973
1973-08-01,Wales,W92000004,6268,11.4,42.1,,1973
1973-08-01,Scotland,S92000003,6120,16.4,40.3,,1973
1973-08-01,Northern Ireland,N92000001,5118,5.8,2.8,,1973
1973-08-01,South West,E12000009,9118,7.8,36.6,,1973
1973-08-01,London,E12000007,12001,5.0,25.4,,1973
1973-08-01,East Midlands,E12000004,6909,8.7,45.8,,1973
1973-08-01,Yorkshire and The Humber,E12000003,5747,9.8,48.2,,1973
1973-08-01,United Kingdom,K02000001,8007,6.7,33.8,,1973
1973-09-01,Scotland,S92000003,6120,16.4,40.3,,1973
1973-09-01,Northern Ireland,N92000001,5118,5.8,2.8,,1973
1973-09-01,England,E92000001,7898,6.4,33.7,,1973
1973-09-01,Wales,W92000004,6268,11.4,42.1,,1973
1973-09-01,East Midlands,E12000004,6909,8.7,45.8,,1973
1973-09-01,London,E12000007,12001,5.0,25.4,,1973
1973-09-01,South West,E12000009,9118,7.8,36.6,,1973
1973-09-01,Yorkshire and The Humber,E12000003,5747,9.8,48.2,,1973
1973-09-01,United Kingdom,K02000001,8007,6.7,33.8,,1973
1973-10-01,Scotland,S92000003,6046,-1.2,37.7,,1973
1973-10-01,England,E92000001,7971,0.9,21.4,,1973
1973-10-01,Wales,W92000004,6560,4.7,32.4,,1973
1973-10-01,Northern Ireland,N92000001,6014,17.5,34.2,,1973
1973-10-01,East Midlands,E12000004,7226,4.6,39.4,,1973
1973-10-01,London,E12000007,11650,-2.9,8.3,,1973
1973-10-01,South West,E12000009,9015,-1.1,22.3,,1973
1973-10-01,Yorkshire and The Humber,E12000003,6018,4.7,39.7,,1973
1973-10-01,United Kingdom,K02000001,8100,1.2,26.2,,1973
1973-11-01,England,E92000001,7971,0.9,21.4,,1973
1973-11-01,Wales,W92000004,6560,4.7,32.4,,1973
1973-11-01,Scotland,S92000003,6046,-1.2,37.7,,1973
1973-11-01,Northern Ireland,N92000001,6014,17.5,34.2,,1973
1973-11-01,London,E12000007,11650,-2.9,8.3,,1973
1973-11-01,South West,E12000009,9015,-1.1,22.3,,1973
1973-11-01,East Midlands,E12000004,7226,4.6,39.4,,1973
1973-11-01,Yorkshire and The Humber,E12000003,6018,4.7,39.7,,1973
1973-11-01,United Kingdom,K02000001,8100,1.2,26.2,,1973
1973-12-01,Wales,W92000004,6560,4.7,32.4,,1973
1973-12-01,Northern Ireland,N92000001,6014,17.5,34.2,,1973
1973-12-01,Scotland,S92000003,6046,-1.2,37.7,,1973
1973-12-01,England,E92000001,7971,0.9,21.4,,1973
1973-12-01,South West,E12000009,9015,-1.1,22.3,,1973
1973-12-01,East Midlands,E12000004,7226,4.6,39.4,,1973
1973-12-01,Yorkshire and The Humber,E12000003,6018,4.7,39.7,,1973
1973-12-01,London,E12000007,11650,-2.9,8.3,,1973
1973-12-01,United Kingdom,K02000001,8100,1.2,26.2,,1973
1974-01-01,England,E92000001,8081,1.4,14.2,,1974
1974-01-01,Northern Ireland,N92000001,6572,9.3,41.6,,1974
1974-01-01,Scotland,S92000003,6237,3.1,23.1,,1974
1974-01-01,Wales,W92000004,6297,-4.0,17.8,,1974
1974-01-01,South West,E12000009,9303,3.2,14.4,,1974
1974-01-01,London,E12000007,12055,3.5,7.0,,1974
1974-01-01,East Midlands,E12000004,6941,-3.9,16.2,,1974
1974-01-01,Yorkshire and The Humber,E12000003,6104,1.4,30.9,,1974
1974-01-01,United Kingdom,K02000001,8213,1.4,14.9,,1974
1974-02-01,England,E92000001,8081,1.4,14.2,,1974
1974-02-01,Northern Ireland,N92000001,6572,9.3,41.6,,1974
1974-02-01,Scotland,S92000003,6237,3.1,23.1,,1974
1974-02-01,Wales,W92000004,6297,-4.0,17.8,,1974
1974-02-01,South West,E12000009,9303,3.2,14.4,,1974
1974-02-01,London,E12000007,12055,3.5,7.0,,1974
1974-02-01,East Midlands,E12000004,6941,-3.9,16.2,,1974
1974-02-01,Yorkshire and The Humber,E12000003,6104,1.4,30.9,,1974
1974-02-01,United Kingdom,K02000001,8213,1.4,14.9,,1974
1974-03-01,England,E92000001,8081,1.4,14.2,,1974
1974-03-01,Wales,W92000004,6297,-4.0,17.8,,1974
1974-03-01,Northern Ireland,N92000001,6572,9.3,41.6,,1974
1974-03-01,Scotland,S92000003,6237,3.1,23.1,,1974
1974-03-01,Yorkshire and The Humber,E12000003,6104,1.4,30.9,,1974
1974-03-01,South West,E12000009,9303,3.2,14.4,,1974
1974-03-01,London,E12000007,12055,3.5,7.0,,1974
1974-03-01,East Midlands,E12000004,6941,-3.9,16.2,,1974
1974-03-01,United Kingdom,K02000001,8213,1.4,14.9,,1974
1974-04-01,England,E92000001,8081,0.0,8.9,,1974
1974-04-01,Northern Ireland,N92000001,7089,7.9,46.5,,1974
1974-04-01,Scotland,S92000003,6398,2.6,21.7,,1974
1974-04-01,Wales,W92000004,6385,1.4,13.5,,1974
1974-04-01,South West,E12000009,9056,-2.6,7.0,,1974
1974-04-01,London,E12000007,11623,-3.6,1.7,,1974
1974-04-01,East Midlands,E12000004,7242,4.3,14.0,,1974
1974-04-01,Yorkshire and The Humber,E12000003,6317,3.5,20.7,,1974
1974-04-01,United Kingdom,K02000001,8231,0.2,9.7,,1974
1974-05-01,England,E92000001,8081,0.0,8.9,,1974
1974-05-01,Northern Ireland,N92000001,7089,7.9,46.5,,1974
1974-05-01,Scotland,S92000003,6398,2.6,21.7,,1974
1974-05-01,Wales,W92000004,6385,1.4,13.5,,1974
1974-05-01,South West,E12000009,9056,-2.6,7.0,,1974
1974-05-01,London,E12000007,11623,-3.6,1.7,,1974
1974-05-01,East Midlands,E12000004,7242,4.3,14.0,,1974
1974-05-01,Yorkshire and The Humber,E12000003,6317,3.5,20.7,,1974
1974-05-01,United Kingdom,K02000001,8231,0.2,9.7,,1974
1974-06-01,Scotland,S92000003,6398,2.6,21.7,,1974
1974-06-01,Wales,W92000004,6385,1.4,13.5,,1974
1974-06-01,England,E92000001,8081,0.0,8.9,,1974
1974-06-01,Northern Ireland,N92000001,7089,7.9,46.5,,1974
1974-06-01,London,E12000007,11623,-3.6,1.7,,1974
1974-06-01,South West,E12000009,9056,-2.6,7.0,,1974
1974-06-01,East Midlands,E12000004,7242,4.3,14.0,,1974
1974-06-01,Yorkshire and The Humber,E12000003,6317,3.5,20.7,,1974
1974-06-01,United Kingdom,K02000001,8231,0.2,9.7,,1974
1974-07-01,England,E92000001,8136,0.7,3.0,,1974
1974-07-01,Northern Ireland,N92000001,7169,1.1,40.1,,1974
1974-07-01,Scotland,S92000003,6456,0.9,5.5,,1974
1974-07-01,Wales,W92000004,6618,3.7,5.6,,1974
1974-07-01,South West,E12000009,9385,3.6,2.9,,1974
1974-07-01,London,E12000007,11569,-0.5,-3.6,,1974
1974-07-01,East Midlands,E12000004,7559,4.4,9.4,,1974
1974-07-01,Yorkshire and The Humber,E12000003,6246,-1.1,8.7,,1974
1974-07-01,United Kingdom,K02000001,8306,0.9,3.7,,1974
1974-08-01,Wales,W92000004,6618,3.7,5.6,,1974
1974-08-01,Northern Ireland,N92000001,7169,1.1,40.1,,1974
1974-08-01,Scotland,S92000003,6456,0.9,5.5,,1974
1974-08-01,England,E92000001,8136,0.7,3.0,,1974
1974-08-01,Yorkshire and The Humber,E12000003,6246,-1.1,8.7,,1974
1974-08-01,South West,E12000009,9385,3.6,2.9,,1974
1974-08-01,East Midlands,E12000004,7559,4.4,9.4,,1974
1974-08-01,London,E12000007,11569,-0.5,-3.6,,1974
1974-08-01,United Kingdom,K02000001,8306,0.9,3.7,,1974
1974-09-01,Northern Ireland,N92000001,7169,1.1,40.1,,1974
1974-09-01,Wales,W92000004,6618,3.7,5.6,,1974
1974-09-01,England,E92000001,8136,0.7,3.0,,1974
1974-09-01,Scotland,S92000003,6456,0.9,5.5,,1974
1974-09-01,South West,E12000009,9385,3.6,2.9,,1974
1974-09-01,London,E12000007,11569,-0.5,-3.6,,1974
1974-09-01,East Midlands,E12000004,7559,4.4,9.4,,1974
1974-09-01,Yorkshire and The Humber,E12000003,6246,-1.1,8.7,,1974
1974-09-01,United Kingdom,K02000001,8306,0.9,3.7,,1974
1974-10-01,Northern Ireland,N92000001,6930,-3.3,15.2,,1974
1974-10-01,England,E92000001,8245,1.3,3.4,,1974
1974-10-01,Wales,W92000004,6984,5.5,6.5,,1974
1974-10-01,Scotland,S92000003,6442,-0.2,6.5,,1974
1974-10-01,East Midlands,E12000004,7163,-5.2,-0.9,,1974
1974-10-01,London,E12000007,12028,4.0,3.2,,1974
1974-10-01,Yorkshire and The Humber,E12000003,6374,2.1,5.9,,1974
1974-10-01,South West,E12000009,9262,-1.3,2.7,,1974
1974-10-01,United Kingdom,K02000001,8418,1.4,3.9,,1974
1974-11-01,Scotland,S92000003,6442,-0.2,6.5,,1974
1974-11-01,Wales,W92000004,6984,5.5,6.5,,1974
1974-11-01,England,E92000001,8245,1.3,3.4,,1974
1974-11-01,Northern Ireland,N92000001,6930,-3.3,15.2,,1974
1974-11-01,London,E12000007,12028,4.0,3.2,,1974
1974-11-01,Yorkshire and The Humber,E12000003,6374,2.1,5.9,,1974
1974-11-01,East Midlands,E12000004,7163,-5.2,-0.9,,1974
1974-11-01,South West,E12000009,9262,-1.3,2.7,,1974
1974-11-01,United Kingdom,K02000001,8418,1.4,3.9,,1974
1974-12-01,England,E92000001,8245,1.3,3.4,,1974
1974-12-01,Northern Ireland,N92000001,6930,-3.3,15.2,,1974
1974-12-01,Scotland,S92000003,6442,-0.2,6.5,,1974
1974-12-01,Wales,W92000004,6984,5.5,6.5,,1974
1974-12-01,London,E12000007,12028,4.0,3.2,,1974
1974-12-01,East Midlands,E12000004,7163,-5.2,-0.9,,1974
1974-12-01,Yorkshire and The Humber,E12000003,6374,2.1,5.9,,1974
1974-12-01,South West,E12000009,9262,-1.3,2.7,,1974
1974-12-01,United Kingdom,K02000001,8418,1.4,3.9,,1974
1975-01-01,England,E92000001,8264,0.2,2.3,,1975
1975-01-01,Scotland,S92000003,6691,3.9,7.3,,1975
1975-01-01,Wales,W92000004,6823,-2.3,8.4,,1975
1975-01-01,Northern Ireland,N92000001,7627,10.1,16.1,,1975
1975-01-01,South West,E12000009,9467,2.2,1.8,,1975
1975-01-01,East Midlands,E12000004,7654,6.9,10.3,,1975
1975-01-01,Yorkshire and The Humber,E12000003,6517,2.2,6.8,,1975
1975-01-01,London,E12000007,11515,-4.3,-4.5,,1975
1975-01-01,United Kingdom,K02000001,8456,0.4,3.0,,1975
1975-02-01,Scotland,S92000003,6691,3.9,7.3,,1975
1975-02-01,Wales,W92000004,6823,-2.3,8.4,,1975
1975-02-01,Northern Ireland,N92000001,7627,10.1,16.1,,1975
1975-02-01,England,E92000001,8264,0.2,2.3,,1975
1975-02-01,East Midlands,E12000004,7654,6.9,10.3,,1975
1975-02-01,South West,E12000009,9467,2.2,1.8,,1975
1975-02-01,London,E12000007,11515,-4.3,-4.5,,1975
1975-02-01,Yorkshire and The Humber,E12000003,6517,2.2,6.8,,1975
1975-02-01,United Kingdom,K02000001,8456,0.4,3.0,,1975
1975-03-01,Wales,W92000004,6823,-2.3,8.4,,1975
1975-03-01,England,E92000001,8264,0.2,2.3,,1975
1975-03-01,Northern Ireland,N92000001,7627,10.1,16.1,,1975
1975-03-01,Scotland,S92000003,6691,3.9,7.3,,1975
1975-03-01,South West,E12000009,9467,2.2,1.8,,1975
1975-03-01,London,E12000007,11515,-4.3,-4.5,,1975
1975-03-01,Yorkshire and The Humber,E12000003,6517,2.2,6.8,,1975
1975-03-01,East Midlands,E12000004,7654,6.9,10.3,,1975
1975-03-01,United Kingdom,K02000001,8456,0.4,3.0,,1975
1975-04-01,Wales,W92000004,6984,2.4,9.4,,1975
1975-04-01,Scotland,S92000003,6983,4.4,9.2,,1975
1975-04-01,England,E92000001,8501,2.9,5.2,,1975
1975-04-01,Northern Ireland,N92000001,7767,1.8,9.6,,1975
1975-04-01,East Midlands,E12000004,7623,-0.4,5.3,,1975
1975-04-01,Yorkshire and The Humber,E12000003,6674,2.4,5.6,,1975
1975-04-01,London,E12000007,12218,6.1,5.1,,1975
1975-04-01,South West,E12000009,9364,-1.1,3.4,,1975
1975-04-01,United Kingdom,K02000001,8680,2.7,5.5,,1975
1975-05-01,Northern Ireland,N92000001,7767,1.8,9.6,,1975
1975-05-01,England,E92000001,8501,2.9,5.2,,1975
1975-05-01,Wales,W92000004,6984,2.4,9.4,,1975
1975-05-01,Scotland,S92000003,6983,4.4,9.2,,1975
1975-05-01,Yorkshire and The Humber,E12000003,6674,2.4,5.6,,1975
1975-05-01,South West,E12000009,9364,-1.1,3.4,,1975
1975-05-01,London,E12000007,12218,6.1,5.1,,1975
1975-05-01,East Midlands,E12000004,7623,-0.4,5.3,,1975
1975-05-01,United Kingdom,K02000001,8680,2.7,5.5,,1975
1975-06-01,Northern Ireland,N92000001,7767,1.8,9.6,,1975
1975-06-01,Wales,W92000004,6984,2.4,9.4,,1975
1975-06-01,England,E92000001,8501,2.9,5.2,,1975
1975-06-01,Scotland,S92000003,6983,4.4,9.2,,1975
1975-06-01,Yorkshire and The Humber,E12000003,6674,2.4,5.6,,1975
1975-06-01,South West,E12000009,9364,-1.1,3.4,,1975
1975-06-01,East Midlands,E12000004,7623,-0.4,5.3,,1975
1975-06-01,London,E12000007,12218,6.1,5.1,,1975
1975-06-01,United Kingdom,K02000001,8680,2.7,5.5,,1975
1975-07-01,England,E92000001,8702,2.4,7.0,,1975
1975-07-01,Northern Ireland,N92000001,8702,12.1,21.4,,1975
1975-07-01,Scotland,S92000003,7525,7.8,16.6,,1975
1975-07-01,Wales,W92000004,7422,6.3,12.1,,1975
1975-07-01,Yorkshire and The Humber,E12000003,7045,5.6,12.8,,1975
1975-07-01,South West,E12000009,9590,2.4,2.2,,1975
1975-07-01,East Midlands,E12000004,7813,2.5,3.4,,1975
1975-07-01,London,E12000007,12542,2.7,8.4,,1975
1975-07-01,United Kingdom,K02000001,8942,3.0,7.7,,1975
1975-08-01,Northern Ireland,N92000001,8702,12.1,21.4,,1975
1975-08-01,England,E92000001,8702,2.4,7.0,,1975
1975-08-01,Wales,W92000004,7422,6.3,12.1,,1975
1975-08-01,Scotland,S92000003,7525,7.8,16.6,,1975
1975-08-01,London,E12000007,12542,2.7,8.4,,1975
1975-08-01,South West,E12000009,9590,2.4,2.2,,1975
1975-08-01,East Midlands,E12000004,7813,2.5,3.4,,1975
1975-08-01,Yorkshire and The Humber,E12000003,7045,5.6,12.8,,1975
1975-08-01,United Kingdom,K02000001,8942,3.0,7.7,,1975
1975-09-01,Northern Ireland,N92000001,8702,12.1,21.4,,1975
1975-09-01,Wales,W92000004,7422,6.3,12.1,,1975
1975-09-01,England,E92000001,8702,2.4,7.0,,1975
1975-09-01,Scotland,S92000003,7525,7.8,16.6,,1975
1975-09-01,London,E12000007,12542,2.7,8.4,,1975
1975-09-01,East Midlands,E12000004,7813,2.5,3.4,,1975
1975-09-01,Yorkshire and The Humber,E12000003,7045,5.6,12.8,,1975
1975-09-01,South West,E12000009,9590,2.4,2.2,,1975
1975-09-01,United Kingdom,K02000001,8942,3.0,7.7,,1975
1975-10-01,Scotland,S92000003,7657,1.8,18.9,,1975
1975-10-01,England,E92000001,8812,1.3,6.9,,1975
1975-10-01,Wales,W92000004,7276,-2.0,4.2,,1975
1975-10-01,Northern Ireland,N92000001,8902,2.3,28.4,,1975
1975-10-01,South West,E12000009,9672,0.9,4.4,,1975
1975-10-01,London,E12000007,12109,-3.4,0.7,,1975
1975-10-01,East Midlands,E12000004,8035,2.8,12.2,,1975
1975-10-01,Yorkshire and The Humber,E12000003,7244,2.8,13.6,,1975
1975-10-01,United Kingdom,K02000001,9036,1.0,7.3,,1975
1975-11-01,England,E92000001,8812,1.3,6.9,,1975
1975-11-01,Scotland,S92000003,7657,1.8,18.9,,1975
1975-11-01,Wales,W92000004,7276,-2.0,4.2,,1975
1975-11-01,Northern Ireland,N92000001,8902,2.3,28.4,,1975
1975-11-01,South West,E12000009,9672,0.9,4.4,,1975
1975-11-01,London,E12000007,12109,-3.4,0.7,,1975
1975-11-01,East Midlands,E12000004,8035,2.8,12.2,,1975
1975-11-01,Yorkshire and The Humber,E12000003,7244,2.8,13.6,,1975
1975-11-01,United Kingdom,K02000001,9036,1.0,7.3,,1975
1975-12-01,Wales,W92000004,7276,-2.0,4.2,,1975
1975-12-01,Northern Ireland,N92000001,8902,2.3,28.4,,1975
1975-12-01,Scotland,S92000003,7657,1.8,18.9,,1975
1975-12-01,England,E92000001,8812,1.3,6.9,,1975
1975-12-01,South West,E12000009,9672,0.9,4.4,,1975
1975-12-01,East Midlands,E12000004,8035,2.8,12.2,,1975
1975-12-01,Yorkshire and The Humber,E12000003,7244,2.8,13.6,,1975
1975-12-01,London,E12000007,12109,-3.4,0.7,,1975
1975-12-01,United Kingdom,K02000001,9036,1.0,7.3,,1975
1976-01-01,Wales,W92000004,7670,5.4,12.4,,1976
1976-01-01,England,E92000001,8958,1.7,8.4,,1976
1976-01-01,Scotland,S92000003,8096,5.7,21.0,,1976
1976-01-01,Northern Ireland,N92000001,9937,11.6,30.3,,1976
1976-01-01,East Midlands,E12000004,8146,1.4,6.4,,1976
1976-01-01,London,E12000007,12515,3.3,8.7,,1976
1976-01-01,South West,E12000009,10206,5.5,7.8,,1976
1976-01-01,Yorkshire and The Humber,E12000003,7301,0.8,12.0,,1976
1976-01-01,United Kingdom,K02000001,9223,2.1,9.1,,1976
1976-02-01,Northern Ireland,N92000001,9937,11.6,30.3,,1976
1976-02-01,England,E92000001,8958,1.7,8.4,,1976
1976-02-01,Wales,W92000004,7670,5.4,12.4,,1976
1976-02-01,Scotland,S92000003,8096,5.7,21.0,,1976
1976-02-01,Yorkshire and The Humber,E12000003,7301,0.8,12.0,,1976
1976-02-01,East Midlands,E12000004,8146,1.4,6.4,,1976
